	log2FoldChange	fdr
MAF	-0.417549391098236	1
UBE2I	-0.417549391098236	1
SRP19	-0.417549391098236	1
PDCD7	-0.417549391098236	1
KMT2B	-0.417549391098236	1
FAHD2A	-0.417549391098236	1
LIPT1	-0.417549391098236	1
TBC1D10A	-0.417549391098236	1
TRIM22	-0.417110281357855	1
HM13	-0.41654086603732	1
GIMAP1	-0.416210048553438	1
EIF3B	-0.415947286501735	1
YIPF3	-0.415947286501735	1
RPL34	-0.415727561095671	0.976358031059576
NDUFB9	-0.415556259248795	1
COX8A	-0.415520895175773	1
RBBP6	-0.41527921747341	1
MED31	-0.41527921747341	1
TC2N	-0.414912725653609	1
LSM10	-0.41440512169333	1
MED28	-0.41440512169333	1
REXO2	-0.41440512169333	1
RPL22	-0.414103586518046	0.414259779922628
ORMDL1	-0.414070221307048	1
IK	-0.413655474993746	1
ZSWIM8	-0.413655474993746	1
DMAC1	-0.413655474993746	1
MSL1	-0.413655474993746	1
TMX2	-0.413655474993746	1
TLE3	-0.413655474993746	1
CDC37	-0.413212318780497	1
LAMTOR5	-0.412807578971167	1
POLR2K	-0.41265533974337	1
TGS1	-0.412436467704583	1
EIF3G	-0.412319522457416	1
SNF8	-0.412094961006129	1
ANXA6	-0.411779652286505	1
PIBF1	-0.411487638311035	1
BFAR	-0.411487638311035	1
CEP135	-0.411487638311035	1
UTS2	-0.411487638311035	1
PRMT2	-0.411164490131638	1
OSBPL8	-0.410507546533607	1
CSNK1G2	-0.410106407912675	1
PPP2R2A	-0.410106407912675	1
UPP1	-0.409751020537829	1
COA6	-0.409588105395554	1
LAPTM4A	-0.409588105395554	1
SNU13	-0.408992214235807	1
PTPN2	-0.408447183990985	1
TMA7	-0.408161812604258	0.411957739717672
GCHFR	-0.407485707753539	1
KDELR2	-0.40714216803507	1
TBC1D10C	-0.406947288250783	1
C8orf59	-0.406734108340401	1
RNF149	-0.406416648763613	1
RGS19	-0.405549085893414	1
COX7A2L	-0.40540030843212	1
SEC62	-0.403874454201159	1
RSL24D1	-0.403874454201159	1
RAB11A	-0.403874454201159	1
NAAA	-0.403874454201159	1
VPS26A	-0.403874454201159	1
ELOVL5	-0.403874454201159	1
YIPF5	-0.403874454201159	1
RNF126	-0.403874454201159	1
NMRK1	-0.403874454201159	1
SNAPC5	-0.403874454201159	1
CD58	-0.403874454201159	1
MRPL3	-0.403874454201159	1
MARK2	-0.403874454201159	1
NMT2	-0.403874454201159	1
TMEM101	-0.403874454201159	1
PATL2	-0.403874454201159	1
NENF	-0.403874454201159	1
CRNKL1	-0.403874454201159	1
C5orf15	-0.403874454201159	1
ITGA5	-0.403874454201159	1
ANAPC10	-0.403874454201159	1
WDR45B	-0.403874454201159	1
PAK1IP1	-0.403874454201159	1
LAIR1	-0.403874454201159	1
TMEM42	-0.403874454201159	1
VPS37A	-0.403874454201159	1
ZNF737	-0.403874454201159	1
PKNOX1	-0.403874454201159	1
CLASP1	-0.403874454201159	1
ZHX1	-0.403874454201159	1
ENDOD1	-0.403874454201159	1
GOLGA7B	-0.403874454201159	1
AC005332.7	-0.403874454201159	1
ZNF426	-0.403874454201159	1
DDX59	-0.403874454201159	1
ICMT	-0.403874454201159	1
PHTF1	-0.403874454201159	1
SNX30	-0.403874454201159	1
SNX19	-0.403874454201159	1
AC005332.9	-0.403874454201159	1
NDUFAF6	-0.403874454201159	1
GPR89A	-0.403874454201159	1
SMG5	-0.403874454201159	1
MTM1	-0.403874454201159	1
LRFN4	-0.403874454201159	1
FOXJ2	-0.403874454201159	1
MSRB1	-0.403874454201159	1
CES2	-0.403874454201159	1
RANBP6	-0.403874454201159	1
DNAAF2	-0.403874454201159	1
YKT6	-0.403874454201159	1
ATG2B	-0.403874454201159	1
RCOR1	-0.403874454201159	1
PNPLA6	-0.403874454201159	1
ANKRD46	-0.403874454201159	1
ZNF808	-0.403874454201159	1
MTMR2	-0.403874454201159	1
SLFN12	-0.403874454201159	1
ZDBF2	-0.403874454201159	1
MCM4	-0.403874454201159	1
RTL10	-0.403874454201159	1
PLEKHN1	-0.403874454201159	1
SLC25A43	-0.403874454201159	1
FAM84B	-0.403874454201159	1
RLN1	-0.403874454201159	1
LCN2	-0.403874454201159	1
C12orf66	-0.403874454201159	1
TRAV8-2	-0.403874454201159	1
IFI27L1	-0.403874454201159	1
IGSF6	-0.403874454201159	1
HP	-0.403874454201159	1
KIAA1671	-0.403874454201159	1
ZNF653	-0.403874454201159	1
ICAM3	-0.402668691455764	1
GNAI2	-0.402380207520829	1
NDUFB4	-0.401656628951341	1
GSPT1	-0.401123843185126	1
C4orf48	-0.400748353214439	1
DYNLT1	-0.400748353214439	1
MRPL4	-0.399827621138458	1
CUL3	-0.399827621138458	1
AQP3	-0.398580154531647	1
CAMK2G	-0.398580154531647	1
SLC25A6	-0.397888159135428	1
PDCL	-0.397615463729477	1
PPP1R2	-0.397378742908389	1
SUMO1	-0.396547394059455	1
CHMP5	-0.396220881657724	1
BCL7B	-0.396220881657724	1
PBX4	-0.396220881657724	1
BUD23	-0.396220881657724	1
DUSP6	-0.396220881657724	1
ECHS1	-0.395606838217559	1
IKZF1	-0.395139644223551	1
TMEM126B	-0.394885670973905	1
ARF5	-0.394026668244813	1
POLR2I	-0.394026668244813	1
TAF6	-0.394026668244813	1
WDR77	-0.394026668244813	1
ZBTB25	-0.394026668244813	1
SNRPB	-0.39237881536333	1
UBTF	-0.39237881536333	1
PRR4	-0.39237881536333	1
SMIM15	-0.39237881536333	1
RPL37	-0.392228917182418	1
NDUFA8	-0.391699740255057	1
SFT2D2	-0.391699740255057	1
COX5B	-0.391200624166049	1
SLIRP	-0.390935398493661	1
SNRPC	-0.390935398493661	1
THRAP3	-0.390658834696995	1
SP100	-0.390406958122606	1
TRIR	-0.390370189851412	1
HOXB2	-0.39006865467613	1
GDI2	-0.39006865467613	1
PPM1K	-0.39006865467613	1
BLOC1S4	-0.39006865467613	1
ZNF451	-0.39006865467613	1
TP53BP2	-0.39006865467613	1
HAUS2	-0.39006865467613	1
FARS2	-0.39006865467613	1
R3HCC1	-0.39006865467613	1
CBWD5	-0.39006865467613	1
SLC35E3	-0.39006865467613	1
SLC39A3	-0.39006865467613	1
CYSTM1	-0.39006865467613	1
EIF5A	-0.389590228194911	1
RSL1D1	-0.389338361043279	1
PAFAH1B1	-0.389077452273079	1
RABGGTB	-0.388526489867723	1
PHF11	-0.387705517307648	1
MRPS18C	-0.387618563443241	1
RPS28	-0.387492157242056	1
CDV3	-0.386982674802386	1
FASLG	-0.386596462769325	1
ZNF146	-0.386596462769325	1
ZFPM1	-0.386596462769325	1
ZMYND11	-0.386596462769325	1
TUBB	-0.38625560156493	1
CAPZA2	-0.385952546203898	1
TRIM56	-0.385952546203898	1
ADD3	-0.385840531370898	1
CHTOP	-0.385681337435191	1
RPL26	-0.385272362843825	1
ISCU	-0.385015426949843	1
UQCRB	-0.384857228030788	1
SLC30A7	-0.38411119937973	1
XRCC5	-0.383942551879287	1
TSPO	-0.3838493434863	1
GRK2	-0.383525808809358	1
UPF3A	-0.383525808809358	1
YY1	-0.383115894034362	1
FDPS	-0.382579675837931	1
PSMD4	-0.382244438229617	1
CIB1	-0.382048091747981	0.656019021496844
COTL1	-0.381238257758129	1
TNFSF10	-0.380790841088119	1
MEAF6	-0.380790841088119	1
TRIP12	-0.380790841088119	1
SCNM1	-0.380790841088119	1
MCM3	-0.380790841088119	1
SERINC5	-0.380790841088119	1
NCF4	-0.380790841088119	1
RARS	-0.380790841088119	1
PFKL	-0.380790841088119	1
DGLUCY	-0.380790841088119	1
C12orf49	-0.380790841088119	1
EMC9	-0.380790841088119	1
SCYL2	-0.380790841088119	1
NOL10	-0.380790841088119	1
LCP1	-0.380363818725703	1
FKBP11	-0.379532493829199	1
EIF3E	-0.379460555110149	1
ARL6IP5	-0.37917120011993	1
MRPL47	-0.378673900076017	1
OAZ1	-0.37636419458748	0.409527113719231
EIF2B2	-0.376129463718255	1
POC1B	-0.376129463718255	1
AHSA2	-0.374127110807107	1
EID2	-0.374127110807107	1
TSC22D2	-0.374127110807107	1
PHRF1	-0.374127110807107	1
FAM114A2	-0.374127110807107	1
CIAO1	-0.374127110807107	1
PSMD3	-0.374127110807107	1
TRMU	-0.374127110807107	1
DEK	-0.373828013668919	1
FAM111A	-0.373013490496398	1
CISD3	-0.37230437520029	1
ZDHHC2	-0.37230437520029	1
SRI	-0.372038367079155	1
RPSA	-0.371524487328936	1
LMAN2	-0.371452976508783	1
ATP5F1	-0.370783667732737	1
MIDN	-0.370243676319879	1
RPLP1	-0.369530154685083	1
TPI1	-0.369109036040484	1
CABIN1	-0.369109036040484	1
GLIPR1	-0.369109036040484	1
ATG101	-0.369109036040484	1
IKBKB	-0.369109036040484	1
AP1S1	-0.369109036040484	1
STAG1	-0.369109036040484	1
MAPRE2	-0.369109036040484	1
NRAS	-0.369109036040484	1
ITPR1	-0.369109036040484	1
ACBD5	-0.369109036040484	1
TOE1	-0.369109036040484	1
ASB6	-0.369109036040484	1
TK2	-0.369109036040484	1
TMEM184B	-0.369109036040484	1
C1orf216	-0.369109036040484	1
RUSC1	-0.369109036040484	1
CCDC58	-0.369109036040484	1
TAPT1	-0.369109036040484	1
COX18	-0.369109036040484	1
FHL1	-0.369109036040484	1
MED26	-0.369109036040484	1
BLOC1S3	-0.369109036040484	1
PICK1	-0.369109036040484	1
E4F1	-0.369109036040484	1
GADD45GIP1	-0.368326875522062	1
RPS9	-0.368250544470439	0.96351393017284
XRN1	-0.367895157095594	1
CHD4	-0.367895157095594	1
RASSF5	-0.367895157095594	1
TMEM9B	-0.367700841647676	1
DCTN2	-0.367432458233101	1
HNRNPH3	-0.366651990244961	1
PRDX2	-0.3665934381217	1
C1QBP	-0.366399748782496	1
COMMD8	-0.366399748782496	1
POLR2L	-0.36608979174169	1
RPL18A	-0.365923657034225	1
UCP2	-0.365513980502399	1
ZCRB1	-0.3651939860371	1
ARL8B	-0.3651939860371	1
LINC00667	-0.3651939860371	1
CCDC137	-0.3651939860371	1
RPL35	-0.364551714021223	1
ZFAND6	-0.364512021930386	1
BHLHE40	-0.364346090014523	1
ATPIF1	-0.364201146523078	1
HLA-E	-0.363849233687859	0.897192960043282
CD59	-0.363542360165942	1
LYSMD2	-0.362054278506532	1
RORC	-0.362054278506532	1
CRLF3	-0.362054278506532	1
ISOC2	-0.362054278506532	1
DMAP1	-0.362054278506532	1
TNFSF12	-0.361141469212627	1
MTERF4	-0.360965862731869	1
MPRIP	-0.360706595044786	1
AP2S1	-0.360524379062115	1
SF3A3	-0.360285185653477	1
PQBP1	-0.360285185653477	1
ARPP19	-0.359957337670952	1
ARMC10	-0.359480334842707	1
CCT8	-0.35922268772337	1
JAK3	-0.3590202184169	1
ARPC5	-0.358722417808784	1
HNRNPD	-0.358241225395333	1
PTPN22	-0.358147180544031	1
TXN	-0.357638988018539	1
PPP2R3C	-0.357331868264129	1
RASSF1	-0.357331868264129	1
RALB	-0.357331868264129	1
TBC1D15	-0.357331868264129	1
USP11	-0.357331868264129	1
METTL3	-0.357331868264129	1
TM9SF4	-0.357331868264129	1
NPHP3	-0.357331868264129	1
DHRS12	-0.357331868264129	1
C2orf69	-0.357331868264129	1
CLEC2B	-0.356086555246895	1
MGAT4A	-0.355852939338217	1
ZPR1	-0.355511432639761	1
HARS	-0.355511432639761	1
RAC1	-0.355326174849343	1
TMEM59	-0.355234709700217	1
PSMB1	-0.355062204848216	1
CREBZF	-0.354964853720214	1
TNIP2	-0.354964853720214	1
GABARAPL2	-0.354813635750274	1
RCAN3	-0.354444744945409	1
NDUFA4	-0.35441806764549	1
CCT4	-0.353949228869478	1
TRAPPC1	-0.353631699421537	1
NDUFC2	-0.353592699758336	1
EFHD2	-0.352850451176692	1
EIF1AX	-0.352776464918521	1
ICOS	-0.352593949257467	1
PUS7L	-0.352593949257467	1
RPS10	-0.352569167282891	1
SRSF9	-0.352414854844613	1
CDC5L	-0.352181220019667	1
ATP5B	-0.351730835237772	1
ABHD17A	-0.351407034307024	1
NISCH	-0.351407034307024	1
LARP4B	-0.351407034307024	1
AKIRIN2	-0.351407034307024	1
MEF2A	-0.351407034307024	1
SYT11	-0.351407034307024	1
PITPNM1	-0.351407034307024	1
RIT1	-0.351407034307024	1
RPL36	-0.349809996856643	0.658598148056413
CAMTA1	-0.349426670178784	1
WBP2	-0.349426670178784	1
CLTA	-0.347840419286833	1
TDP2	-0.347840419286833	1
C8orf33	-0.347840419286833	1
ICAM2	-0.347840419286833	1
THOC3	-0.347840419286833	1
FBXO22	-0.347840419286833	1
CYTH2	-0.347840419286833	1
SNRPA	-0.347840419286833	1
IL32	-0.347177602186019	1
SNRPE	-0.34684350916478	1
UBE2L3	-0.346781948923219	1
SEPT2	-0.346541279135208	1
NOL7	-0.346541279135208	1
PIGC	-0.346541279135208	1
MYSM1	-0.346541279135208	1
LRRFIP1	-0.346053799812818	1
PKN1	-0.345457767975838	1
RAB33A	-0.345457767975838	1
MTCH2	-0.345457767975838	1
YWHAB	-0.344980765147592	1
BTF3L4	-0.344540314818758	1
CLDND1	-0.344540314818758	1
NSFL1C	-0.344540314818758	1
LCK	-0.344076537577477	1
RPL38	-0.343979813026411	1
ZNF33A	-0.343753461763588	1
TIMM9	-0.343753461763588	1
ZNF32	-0.343753461763588	1
CNN2	-0.343400595174845	1
VPS4B	-0.343400595174845	1
ARID5B	-0.34307117513896	1
GDI1	-0.34307117513896	1
CDK13	-0.34307117513896	1
CCDC82	-0.34307117513896	1
KCNAB2	-0.342473909537016	1
ZNF217	-0.341477917063293	1
TGFB1	-0.341332988132447	1
DERL2	-0.341058346014562	1
ATP5G3	-0.340960246871908	1
AURKAIP1	-0.339882897507912	1
MBNL1	-0.338395040433568	1
AKAP13	-0.338131491166126	1
ARL6IP4	-0.337850318871164	1
RNF7	-0.336687558348106	1
TNRC6B	-0.336256875559816	1
RPL35A	-0.336009929348521	1
RPLP0	-0.333989476967194	1
ALDOA	-0.333485126309761	1
TNFRSF1A	-0.333485126309761	1
MPC2	-0.333485126309761	1
CRYZL1	-0.333485126309761	1
SKAP1	-0.333485126309761	1
XRN2	-0.333485126309761	1
DEGS1	-0.333485126309761	1
PCGF1	-0.333485126309761	1
TESK1	-0.333485126309761	1
PLEKHA5	-0.333485126309761	1
THEMIS2	-0.333485126309761	1
ZNF131	-0.333485126309761	1
PEX26	-0.333485126309761	1
ACO2	-0.333485126309761	1
TRIM13	-0.333485126309761	1
ATIC	-0.333485126309761	1
MICU2	-0.333485126309761	1
NPTN	-0.333485126309761	1
CDKN2B	-0.333485126309761	1
LPCAT4	-0.333485126309761	1
PSPC1	-0.333485126309761	1
SNX10	-0.333485126309761	1
TMEM189	-0.333485126309761	1
NME6	-0.333485126309761	1
FAM210B	-0.333485126309761	1
OCEL1	-0.333485126309761	1
METTL13	-0.333485126309761	1
STMN1	-0.333485126309761	1
NFKBIE	-0.333485126309761	1
TCEA2	-0.333485126309761	1
PELP1	-0.333485126309761	1
TSEN15	-0.333485126309761	1
ABHD18	-0.333485126309761	1
MVD	-0.333485126309761	1
ITPRIPL1	-0.333485126309761	1
STXBP5	-0.333485126309761	1
GTPBP10	-0.333485126309761	1
LINC01003	-0.333485126309761	1
POLB	-0.333485126309761	1
NAALADL1	-0.333485126309761	1
NDUFAF1	-0.333485126309761	1
NGRN	-0.333485126309761	1
BTN2A2	-0.333485126309761	1
MTA3	-0.333485126309761	1
SLC39A6	-0.333485126309761	1
NCOA5	-0.333485126309761	1
MATK	-0.333485126309761	1
TLR1	-0.333485126309761	1
FBXO30	-0.333485126309761	1
C9orf3	-0.333485126309761	1
XKR8	-0.333485126309761	1
NBPF26	-0.333485126309761	1
TSEN2	-0.333485126309761	1
BMP2K	-0.333485126309761	1
ZSWIM6	-0.333485126309761	1
TMEM63B	-0.333485126309761	1
ERMARD	-0.333485126309761	1
AC004951.1	-0.333485126309761	1
PVRIG	-0.333485126309761	1
TCEANC	-0.333485126309761	1
ZXDB	-0.333485126309761	1
MTFR1	-0.333485126309761	1
ZNF251	-0.333485126309761	1
DOLK	-0.333485126309761	1
BRD3OS	-0.333485126309761	1
DNLZ	-0.333485126309761	1
FRAT1	-0.333485126309761	1
ITPRIP	-0.333485126309761	1
PFKM	-0.333485126309761	1
RHEBL1	-0.333485126309761	1
PCCA	-0.333485126309761	1
MAPK7	-0.333485126309761	1
TOP2A	-0.333485126309761	1
MRPL38	-0.333485126309761	1
RAB12	-0.333485126309761	1
ZNF14	-0.333485126309761	1
ZNF71	-0.333485126309761	1
ZNF606	-0.333485126309761	1
DERL3	-0.333485126309761	1
SPECC1L	-0.333485126309761	1
RHBDD3	-0.333485126309761	1
EIF4ENIF1	-0.333485126309761	1
PPARA	-0.333485126309761	1
AC079922.2	-0.333485126309761	1
NADK2	-0.333485126309761	1
ZNF799	-0.333485126309761	1
BRMS1L	-0.333485126309761	1
CENPS	-0.333485126309761	1
SLC9B2	-0.333485126309761	1
JPT1	-0.331118111765846	1
EMP3	-0.330891127934764	1
HNRNPK	-0.330476376437423	1
SARAF	-0.330345418779195	1
DNAJC7	-0.32896964518727	1
SF3B6	-0.328747207303098	1
ZBTB38	-0.32719886346233	1
DHX9	-0.326912472386276	1
SRM	-0.326912472386276	1
DHRS7	-0.326759263121448	1
UBXN1	-0.326253557078685	1
OSTF1	-0.32613067517061	1
SH3GLB1	-0.32606765474728	1
SEC11A	-0.325735626704828	1
ARCN1	-0.325447807244344	1
ATP6V1D	-0.325447807244344	1
HNRNPC	-0.325072886493561	1
SEM1	-0.324973626454245	1
SELENOH	-0.323993677332465	1
DGKZ	-0.323501037737139	1
LRPAP1	-0.323143182088302	1
KXD1	-0.323143182088302	1
PRKD2	-0.323143182088302	1
REX1BD	-0.322758719716704	1
PIM3	-0.322344568704562	1
TRNAU1AP	-0.322344568704562	1
UPF1	-0.322344568704562	1
AHR	-0.322344568704562	1
TPM3	-0.321779625657483	1
CHURC1	-0.321578359625587	1
SRPK2	-0.321412294009186	1
CCS	-0.321412294009186	1
LRRC59	-0.321412294009186	1
GOLGA2	-0.321412294009186	1
KLRB1	-0.321298985936017	1
CD52	-0.321189827541377	1
TAB2	-0.320885089530129	1
APRT	-0.320442088834163	1
POLR3GL	-0.320309737562028	1
PPIB	-0.320036810009023	1
SEC11C	-0.319340943989492	1
IRF1	-0.318985556614647	1
SLFN12L	-0.318985556614647	1
MRPL58	-0.318985556614647	1
DDX54	-0.318985556614647	1
CALM1	-0.318307598406264	0.827777175046303
TXNL4A	-0.317944275413984	1
ARHGDIB	-0.31753518977502	1
CLTC	-0.317365460946484	1
YBEY	-0.317365460946484	1
RPS25	-0.316877123589186	1
DGCR6L	-0.316741862475186	1
CHST11	-0.31641161295082	1
CCNI	-0.316175241189681	1
SOCS3	-0.315658129337887	1
GMFG	-0.315337779599503	1
MZT2B	-0.315337779599503	1
COQ5	-0.315337779599503	1
ADPRM	-0.315337779599503	1
FAM53B	-0.315337779599503	1
KHNYN	-0.315337779599503	1
TDP1	-0.315337779599503	1
DSE	-0.315337779599503	1
FBXO18	-0.315337779599503	1
C10orf76	-0.315337779599503	1
C19orf12	-0.315337779599503	1
DUSP12	-0.315337779599503	1
ZNF143	-0.315337779599503	1
CCNB1IP1	-0.315337779599503	1
NUP88	-0.315337779599503	1
APOL6	-0.314949174872333	1
PFDN6	-0.314543562656302	1
EGLN2	-0.313676645229582	1
DNM2	-0.313676645229582	1
CHCHD5	-0.313676645229582	1
MRPS5	-0.313447373073217	1
ATP5I	-0.313393708370294	1
ARF6	-0.313021023750046	1
TAF8	-0.312726566142965	1
LRRC47	-0.312726566142965	1
OGG1	-0.312726566142965	1
CWF19L2	-0.312726566142965	1
ERCC4	-0.312726566142965	1
MED16	-0.312726566142965	1
SMIM29	-0.312726566142965	1
DDB1	-0.312726566142965	1
MYO1G	-0.312111475517195	1
SSU72	-0.311951964760121	1
RNASEH2B	-0.310215346986915	1
ARHGAP4	-0.310026153485773	1
RPL36AL	-0.309461897103245	1
TMEM256	-0.309237580063085	1
TMEM14C	-0.309237580063085	1
SCFD1	-0.309237580063085	1
C1GALT1C1	-0.309237580063085	1
MRPS14	-0.309237580063085	1
ETV3	-0.309237580063085	1
PIAS4	-0.309237580063085	1
NR2C2AP	-0.309237580063085	1
TCAF1	-0.309237580063085	1
IL21R	-0.309237580063085	1
ARFGAP3	-0.307798482646113	1
SERINC3	-0.307012914948571	1
ADPGK	-0.307012914948571	1
RGS1	-0.30682475778614	1
DGUOK	-0.306177780314027	1
ARPC2	-0.305818383693502	1
NFATC2	-0.305740135826857	1
XIAP	-0.305740135826857	1
SOD1	-0.305470750140165	1
RPA2	-0.30528823447911	1
MPHOSPH8	-0.305217401286957	1
CHCHD2	-0.305185805504102	1
RPS19BP1	-0.305056717983244	1
SELENOK	-0.30491597411299	1
VBP1	-0.304338780650246	1
DNAJC8	-0.304338780650246	1
SERTAD2	-0.304338780650246	1
MTERF3	-0.304338780650246	1
ADSS	-0.304338780650246	1
THEMIS	-0.304338780650246	1
JOSD2	-0.304338780650246	1
AC109826.1	-0.304338780650246	1
CHFR	-0.304338780650246	1
MOGS	-0.304338780650246	1
ATAD2B	-0.304338780650246	1
DHRS1	-0.304338780650246	1
C16orf72	-0.304338780650244	1
GAPDH	-0.303669471874201	1
SEPT6	-0.303629142150502	1
RPL27	-0.303594249232707	1
DNAJA2	-0.303323155799509	1
MCRIP1	-0.302788329086846	1
ECHDC1	-0.302788329086846	1
MBP	-0.302639159357003	1
ITGB7	-0.302553266757871	1
FLNA	-0.302553266757871	1
DOCK10	-0.302553266757871	1
NIT2	-0.302234192325323	1
WDR46	-0.302234192325323	1
GALNT10	-0.302234192325323	1
PSMA1	-0.302027694788165	1
PLK3	-0.301949552876655	1
SNRPD3	-0.301659680454365	1
ATXN10	-0.301063648617384	1
ZBP1	-0.301063648617384	1
FRG1	-0.301063648617384	1
TDG	-0.301063648617384	1
AIDA	-0.301063648617384	1
THADA	-0.301063648617384	1
HNRNPA3	-0.300695191192093	1
OPTN	-0.300444864545754	1
NUCB2	-0.299133621518985	1
WDR1	-0.298904894599617	1
EVL	-0.297608089981165	1
FLT3LG	-0.296959250284648	1
MAP1LC3B	-0.296959250284648	1
ERBIN	-0.296959250284648	1
C20orf24	-0.296959250284648	1
MARS	-0.296959250284648	1
VOPP1	-0.296959250284648	1
STX5	-0.296959250284648	1
KDM5B	-0.296959250284648	1
ADAM17	-0.296959250284648	1
ATF1	-0.296959250284648	1
ILKAP	-0.296959250284648	1
SUSD6	-0.296959250284648	1
SNX14	-0.296959250284648	1
KIAA1147	-0.296959250284648	1
DENND4C	-0.296959250284648	1
CASP7	-0.296959250284648	1
FBXO6	-0.296959250284648	1
GDAP2	-0.296959250284648	1
RNF219	-0.296959250284648	1
ABCC10	-0.296959250284648	1
DUS3L	-0.296959250284648	1
AC239800.3	-0.296959250284648	1
LSM14B	-0.296959250284648	1
ZNF76	-0.296959250284648	1
ULK4	-0.296959250284648	1
KIAA1586	-0.296959250284648	1
ST6GALNAC4	-0.296959250284648	1
ZNF100	-0.296959250284648	1
RPL10A	-0.295765460360604	1
COX4I1	-0.295517276110741	1
NFATC2IP	-0.295349997422991	1
RAB10	-0.295349997422991	1
HMGN3	-0.295349997422991	1
LAMTOR4	-0.295250907822287	1
NKAP	-0.295010978495126	1
CD74	-0.294863832282455	1
ACTN4	-0.294863832282455	1
PDCD6IP	-0.294490994693897	1
NDUFS7	-0.294490994693897	1
MYL6	-0.294393155011186	1
GPX1	-0.293956762123124	1
ZRSR2	-0.29359239918625	1
TM2D2	-0.29359239918625	1
ATP8B2	-0.292843141812416	1
RPS24	-0.292832076036203	0.867014227323625
UBE2D2	-0.292600651679753	1
ITK	-0.292327801553002	1
PPIL2	-0.291664950615135	1
RACK1	-0.290780675355524	1
LINC00116	-0.290780675355524	1
UBLCP1	-0.290416404417876	1
CCDC124	-0.290416404417876	1
RNF168	-0.290416404417876	1
SDAD1	-0.290416404417876	1
RPL23A	-0.289629782811672	1
MAP3K11	-0.289541778722165	1
UFSP2	-0.289541778722165	1
RPL30	-0.289166776759939	1
RTRAF	-0.289010497169158	1
EID1	-0.288894975285691	1
MRPL46	-0.288397236781223	1
PTPRE	-0.287681436696638	1
CGAS	-0.287681436696638	1
LBR	-0.286564078922269	1
STUB1	-0.286037963907301	1
RANBP1	-0.285919443057706	1
FGFR1OP2	-0.285731994861394	1
TCEA1	-0.285731994861394	1
PPP1R2P9	-0.284575525828816	1
ME2	-0.284575525828816	1
CAD	-0.284575525828816	1
UQCRC1	-0.284575525828816	1
GOLGA4	-0.284575525828816	1
PARP14	-0.284575525828816	1
RFLNB	-0.284575525828816	1
C6orf89	-0.284575525828816	1
TRIM52	-0.284575525828816	1
NELFB	-0.284575525828816	1
ZNF280D	-0.284575525828816	1
PIP4K2B	-0.284575525828816	1
B4GALT7	-0.284575525828816	1
SLC39A13	-0.284575525828816	1
TYSND1	-0.284575525828816	1
ALG2	-0.284575525828816	1
C12orf29	-0.284575525828816	1
BANP	-0.284575525828816	1
MRPL57	-0.283516667035678	1
TXNDC12	-0.282859053239793	1
UQCC2	-0.282660867232079	1
PIH1D1	-0.282085973803117	1
CD7	-0.281883929822549	1
CD47	-0.281646194790143	1
LSM12	-0.281646194790143	1
ST3GAL5	-0.281017706415626	1
ZBTB24	-0.281017706415626	1
EIF3M	-0.280816057796822	1
DECR1	-0.280590177877636	1
ARHGAP30	-0.280335419790998	1
RPL24	-0.279840080935737	1
TAPBP	-0.279528926748841	1
NOSIP	-0.279037342287386	1
MSN	-0.278569293003451	1
CD2AP	-0.278343572117301	1
TRERF1	-0.278343572117301	1
TRAF2	-0.278343572117301	1
STAMBPL1	-0.278343572117301	1
RHBDD2	-0.278343572117301	1
SLA	-0.27792714981945	1
MT-CO1	-0.277433456584795	1
PPP1R7	-0.277241015670143	1
P4HB	-0.276260257616811	1
CD2BP2	-0.276260257616811	1
ATP5O	-0.276118907002787	1
IFITM1	-0.275769628453475	1
SELENOS	-0.275501942203354	1
LENG8	-0.274591437256193	1
SLC37A3	-0.274591437256193	1
PCED1B	-0.274591437256193	1
HNRNPUL2	-0.274591437256193	1
JARID2	-0.274591437256193	1
LINC01934	-0.274591437256193	1
NSF	-0.274591437256193	1
WDR11	-0.274591437256193	1
DENND2D	-0.273951803000143	1
C19orf24	-0.273778880185494	1
CDC26	-0.273477816945485	1
PSMC5	-0.272822344403138	1
WDR82	-0.272822344403138	1
ING4	-0.272084581645618	1
ZDHHC5	-0.272084581645618	1
JTB	-0.27167984183629	1
TES	-0.27167984183629	1
NDUFAF3	-0.270943660241049	1
PPP1R12A	-0.270749370961799	1
PEX16	-0.270291299822568	1
PRKAG1	-0.270291299822568	1
VPS4A	-0.270291299822568	1
GGPS1	-0.270291299822568	1
SPN	-0.268286860401985	1
TMEM106B	-0.267896784682185	1
ORAI2	-0.267896784682185	1
SOS1	-0.267896784682185	1
TMBIM6	-0.266814086664475	1
DCUN1D1	-0.266370930451224	1
IL16	-0.26562803906463	1
TBC1D2B	-0.265313623668182	1
GARS	-0.265313623668182	1
AKNA	-0.265029824111667	1
CALCOCO2	-0.26453777259227	1
RUNX1	-0.263944193056684	1
PCNA	-0.263944193056684	1
